SDP,LogDet
28002.6640322898,28137.8440121193
26822.3516267844,26606.5986651384
27158.0279563956,28117.3208743852
27929.4759769785,26174.4906744443
27516.0811198848,25814.2496912157
26166.707021557,29834.7704791775
29588.7160666777,29664.3835061498
27725.7760974496,27161.8757013998
26052.3521166339,27592.0565898425
27708.8920477209,26984.5592710984
26668.9946643821,27349.132001517
26879.9907217056,28213.2865924287
28706.3053652687,28104.7768971332
26923.8863899795,28109.6615919241
26731.3874621324,27206.4176827781
29247.022419867,27872.8587476224
27369.4513685901,27125.3331572748
27873.5226231274,27156.7069632953
27080.2780124887,28839.0124702812
25692.8511693088,27426.6795945338
27121.3247015216,29537.7834293892
26328.5357628895,29622.4192261983
28673.7147247029,26825.0676560026
27504.6629879157,28569.3222449883
26291.8317667567,26244.4199907009
27805.3551667095,29537.7834293892
28113.8983738696,26865.4625443394
26054.3566505929,29177.2594046819
26568.1413393251,28948.1962305151
29720.9102646758,27535.850213404
26951.333792452,28352.7897530741
28651.6076266855,27622.8145809565
27768.2988494318,28081.4179917223
30059.8502723773,29210.2582872843
25958.0846917375,27384.6161328542
26862.4430363197,29664.3835061498
27965.6038766677,27168.9704319486
27731.3546149025,25815.6922781227
29062.7517998497,26951.7218875814
27546.7075827722,26852.8088860511
25621.4653658264,27194.3364932647
27313.1836772185,26780.3877941442
27034.3936696699,29328.9096170443
29126.4028460773,25817.1003589574
26518.8122134043,27407.9987684051
26137.3745296695,27114.2309772552
27433.896569927,29060.9499640231
27616.3575866106,26393.7185314217
27958.1176186867,29028.2234917286
25758.7688502261,27767.7784551357
27141.5190675894,27389.1365955249
26560.7838823699,26840.3823174892
29477.117236841,29761.858382919
26246.8171282132,27000.3387895255
25093.5039401255,26927.3141068798
26893.6555879145,28686.8868506883
26275.1614107709,28256.1874296656
26530.0227868416,27000.3387895255
24585.8063767843,29622.4192261983
27771.789891597,27161.8757013998
29896.3528440532,26595.8674208652
26991.6074637536,27340.0881612949
28235.1524551526,27242.172307936
27421.0496088688,28267.1904751384
29543.0978900205,26415.4111884763
27114.0633588869,29568.6483595225
26600.2448162233,29701.0649235191
27555.1206924988,27708.6415262637
26561.7165837107,27808.8746487368
23255.8643831463,26445.7489961217
26771.4175827072,25567.989871736
26783.2444944724,27893.7243049105
28307.903143641,25719.6952886862
28284.9277558689,28512.9262232591
27028.9726169352,25884.0198101212
24406.7494999669,28383.1857065774
29990.5960969511,27143.6124768835
26618.498424121,27744.693694903
27286.0813662287,28248.1692590702
27543.5998459448,28081.1698056897
28022.5555891142,26524.3432175533
28468.3611851677,29729.9594742144
27656.2822504052,26275.5897702014
29153.7655074376,27819.9580697941
25727.039002306,27598.7131376356
26782.3201530135,27479.0388858835
28776.5343437429,27161.5592374134
26437.755051962,27773.3255309532
28044.918625635,27805.7271952623
28077.9020848327,27092.3906350078
26989.0693542755,27197.8483173776
27433.5572479031,29223.9061152928
30033.60284922,29354.3265642329
28247.5653992525,27775.0119347488
28894.1038770876,25567.989871736
26492.9938216636,27806.5311474584
28975.3685540637,27567.7569854565
28704.093330589,27684.7780328599
28446.635177874,29531.965638725
26205.9330212281,28311.626077022
26415.8989816599,26790.1121040493
28020.9815883437,27114.2309772552
26977.7312191433,26825.5746576098
26900.9467808845,27206.4176827781
25926.2700006088,28569.8589403019
28396.8248221657,25909.875846258
29675.8609841472,27323.3727433384
27373.0169756547,27586.6985975177
27518.2076401346,28335.7876868402
26385.1046543377,29493.8642763995
27326.5235190705,27872.8587476224
27167.484459399,29288.0559507475
26768.9085087844,26959.4701502532
28671.9759485954,25784.6686845748
27143.2409104439,29622.4192261983
27600.6827339115,26655.41842535
28073.8289100907,26248.6146070793
26775.2275054099,27004.23279657
26041.0033422106,27370.3232791066
27277.7275430162,29069.4203782942
27212.3046397017,27555.1206924988
27445.8112892552,27539.3019621055
26828.0187976062,28344.495471804
28222.8303856071,26731.3874621324
27356.4570347317,29834.7704791775
27477.6024082851,27429.0875827631
26766.4220911148,29464.0160684258
28188.3985551161,26348.6800305461
27796.8822169901,27684.436101044
27158.3250511801,27162.1303701932
27840.6191660494,28902.6580150809
27119.8418387902,27161.5001345327
24889.9280765124,27990.7227829488
27591.8417767712,28884.086100989
26647.339437848,27286.33812514
29274.5778357073,27540.5250038419
27202.8631511119,27523.5751320768
26452.1012061366,29664.3835061498
28623.7873372683,29475.9454680695
27362.0791929541,27527.6411813836
27195.5562268163,27716.9199992978
24661.5357912087,29729.9594742144
25949.4053964364,27650.8019689473
26935.2161928155,29288.0559507475
27710.142253898,25712.3192848268
26109.3042361005,29664.3835061498
29027.9970611695,29288.0559507475
27229.569700122,26239.1957027062
27536.7443255392,27645.3501864598
27124.543099979,27433.8790072853
25376.2733147719,27925.1021953112
29190.0428355432,28950.6712891006
28920.7881371935,26471.7938572956
27806.5311474584,28481.096932535
26787.5872893928,28009.6327149931
26963.3629344814,26957.0463608393
29767.4182941433,27169.2572279345
27829.5702608077,28921.9988185097
28920.472217028,27161.5001345327
26615.9841891837,27679.183772356
26847.2391873747,27600.6266145216
28388.7229744503,29076.7948536602
28594.260120245,27695.1395716977
26937.7969971499,29199.8855305834
27529.2061747369,28227.0382839651
27792.4162110023,27054.3103341064
27103.0807244379,27257.5886946463
27600.6266145216,27544.7463809839
26123.8995614519,27916.5413910017
29692.1620703714,26664.7718963705
28501.0425821384,26322.4974172853
28569.3222449883,28467.0774888753
28888.7217729931,28690.3450227843
26690.5698120302,27828.725352011
26056.3461837508,26799.3652673863
28047.2555155883,26655.6524314859
29679.0047406344,26598.0617885464
28340.2659171498,29173.5657095241
25245.8398770635,28038.3023265525
28324.6297980577,28274.105992518
28207.0977533804,28416.0823719883
27973.2877692784,27794.8538081835
28207.2653365997,27448.0605745167
27013.385041314,28113.8983738696
26334.6863009979,30028.6191626628
26198.080792697,27573.7859872063
30028.6191626628,28116.0932682739
26559.7632172939,29046.437116645
28616.3264071789,28067.8595026104
26193.1822346894,27379.7232365125
26334.6863009979,28335.7876868402
28053.6313013094,28914.733328349
26225.7176771974,28213.2865924287
26455.6073745715,28033.3474009358
26840.6849021216,27159.846404225
26037.8667181109,27824.4221233449
29056.0624666983,27313.3886757671
27533.6827513017,27906.100415405
26732.8585238693,25785.5170380103
26689.6776031805,27125.0157450488
26412.5444104845,26670.8620199875
28316.1098449773,28333.0716491663
27127.6450387352,28594.260120245
27183.7182930449,27349.2368467164
28044.1607516226,29027.9970611695
28102.0695549659,27904.9577551704
27392.9323126377,28128.8724714372
24821.8415757124,27841.1068621613
28491.9115480076,28335.7876868402
27610.6570901806,26355.7548885498
25251.4282765191,26836.0862327981
27131.5857869307,29545.1555071985
29272.9923468275,26685.9332384699
29289.7812261787,27819.9580697941
27390.1466240926,29568.6483595225
23819.7187779691,27621.1467830628
26140.4242419411,27432.8559698189
26574.1994313568,27374.5461692014
25772.2227362456,27805.7271952623
26311.1729927535,26158.8055929677
28292.2271855837,27994.0376048455
28866.5247313849,29834.7704791775
25967.4688538488,29282.9438810362
25830.1953024254,27767.7784551357
25209.1604532255,26389.7261418848
26842.1520116141,26211.8123336124
28306.9340819636,29316.4577633676
28087.7255787771,26367.0332355288
27252.3469668117,25928.0103249216
27622.8145809565,25788.1885142568
26317.8546386424,29054.1748618821
27540.6007097003,27540.6007097003
29522.0164450141,29848.6204439787
27321.6846623348,29537.7834293892
28029.9579726815,28169.8114292418
27792.0102787055,26725.4882922747
25528.8274474296,27242.172307936
29521.0513112985,27623.7081857266
29324.4417824444,26833.8061410442
27664.2240371185,27524.3931333757
26278.3280852777,27129.7668692524
26507.8483044346,27109.7136555273
26813.3850006378,28003.4502910635
27858.6860091084,26524.276816368
24386.2274654452,28851.4917496638
26888.8134507004,27257.5886946463
27379.9717456426,27054.3103341064
27790.4771535464,28352.7897530741
28782.1737205578,26614.0386861413
29613.0469886003,28968.464511864
27601.1605979317,25785.5170380103
27531.9348783855,26844.0324590304
26898.9990734726,28888.7217729931
27759.5261769047,29537.7834293892
29217.278966623,28112.3471336941
27805.7271952623,26737.5340169746
28036.103608264,25932.1867196556
26724.8640676413,29318.4651346468
25242.7927164346,28003.4502910635
26284.239182116,27234.7298475142
26994.9161532396,27185.8605056606
29739.9122211535,27425.0081258395
27813.8238786179,26921.718044758
27467.5894020723,29664.3835061498
27478.7573575413,29729.9594742144
27536.4945626662,27389.1365955249
27632.8981778812,27740.9670257228
28278.0593989899,28589.7824297679
24620.6309540903,28272.763774566
27531.3956100476,27048.3131633121
25881.0712049147,26790.1121040493
27881.3814169577,29622.4192261983
27113.8506008709,27592.0565898425
25589.0791647686,27522.8209618222
25787.1935933433,28790.5417111743
25931.180752377,28093.6200608057
29217.0201817073,28373.2311474682
25404.4782032067,27311.0741734035
25714.3679808951,29537.7834293892
25873.4544006156,28261.8425797573
27854.7887672635,27461.2940194821
25989.2141587809,27240.6376736569
25176.8076754404,27799.5025005853
26968.9200156458,27370.3232791066
27105.7504716504,29284.1420248301
28225.2061523029,26415.4111884763
26194.2237846102,29076.7948536602
27515.8622022567,25531.0485919402
26028.0562647658,27869.3559437356
26868.797541958,27370.3232791066
28844.0073732327,28070.4823632151
26989.4681725568,28968.464511864
27832.1563709556,29201.8268479948
26624.8342091687,27035.1837645277
27987.6987420376,27432.8559698189
26630.8369279718,28081.4179917223
27366.3326916074,27253.4419898152
27372.3357038938,28104.7732825862
27468.7856265835,28001.6672127521
27525.6346505559,26682.1864080617
28317.3188734232,27178.9454017883
27560.2295964139,28443.0644093321
27187.0935646474,27387.6542879825
27321.9106898815,28781.0459787984
27027.728975706,26782.3201530135
27473.7036101214,29675.8609841472
28398.5296996683,26790.1121040493
28053.8951788296,27059.61128157
26891.1994505481,29850.8099866411
27641.6103630924,26835.8002550022
27756.9765813488,27641.6889538249
29618.7705387588,26216.0823904309
27850.9867581654,27498.7708096271
28310.3969953032,27521.8402915845
27645.3501864598,28256.1874296656
27702.4139633981,27794.6778552345
28031.760991034,27728.0222823533
29909.3869719002,28227.762211487
27455.1132341016,27375.9065217994
27071.8511932272,27783.7417538163
28849.5583349504,27290.1373284088
25520.3340299329,27804.2382992509
27287.776363721,27756.2695950029
29343.2160383664,26906.6025284629
28335.7876868402,27856.4193943223
25203.5501626962,28114.3813505358
28559.0750690278,28820.8140723395
26241.6836502535,25974.4163406596
23148.8046341424,27798.3272586512
26323.2970587865,29766.3654523794
27101.8931967972,26821.1230827211
27021.8266676773,27527.6411813836
29215.7065440899,29433.35676922
27272.6085596554,29282.9438810362
29675.8609841472,28333.0716491663
26800.7674170247,27264.8930410826
27764.5853298969,27331.7675155466
28020.9815883437,26186.0797567772
26106.4171275745,26884.4654247293
27377.8778542521,27642.9402473285
26301.6169072153,27765.0558702717
28295.8920952851,27680.4630736093
28549.596108987,26344.8603906775
27403.7216710735,27311.6987917427
28866.5247313849,28058.0923699011
27782.5481862877,28470.2554913616
27929.4759769785,27232.6602884467
26912.9522412305,26856.9968872064
27032.8956259587,26318.8697549084
25881.2718180587,26852.8088860511
27675.7576268284,27333.1187972331
27787.0121733551,29729.9594742144
25286.5814811714,29348.1239505352
26625.1033646516,29196.7214679046
27279.0922465668,27812.2265332807
27128.8797994482,27294.5562075026
26986.3199287467,27803.8793245316
27179.7878522564,29124.6956451193
27618.9761812311,27161.1443760324
26290.2507358971,27018.9989529809
26811.6668448963,28168.9635598084
27445.999867758,29688.9403046676
26417.6540790848,28844.0073732327
26361.5348794006,26152.3864491946
27228.5694659112,28853.5903500941
26230.01180092,28363.152920857
26796.7969597204,29783.3622960996
27062.5553582208,25945.3044133886
28475.8217063416,27843.319588247
28183.0560346811,28136.2999899326
26365.0227283652,27139.9290362174
26460.5114881985,27172.5322149939
27231.8859390245,25413.0669872602
27095.151893789,27756.2695950029
26942.7961815113,27314.1084343793
27161.1974058494,27415.7536233628
28494.8986038473,26757.723781044
29473.5085817621,27611.6996543842
25984.6577487927,29464.0160684258
28969.5188646327,28153.3233511402
27630.1958550441,29664.3835061498
29346.7160739939,27893.7243049105
25475.3744865884,27532.6413396304
28336.7876463397,27645.3501864598
27905.4830007002,26664.7718963705
28030.8672880847,27484.4584176599
26852.4557283056,28844.0073732327
29049.0250104313,27825.111698342
27263.2629317465,26316.5039082011
28820.8140723395,26505.5282109527
27863.5050602192,28261.8425797573
25091.0182290454,25788.1885142568
24654.7498435872,27798.3272586512
29683.3203023167,25594.9525430658
27195.8644544415,26633.4087859016
27402.9607132678,27215.5466090397
26568.0589291938,29103.1334640041
29032.7702158124,26910.4905676452
29033.3320120516,28145.1459660238
26175.5676252869,27794.6778552345
29761.858382919,27272.4875262301
27039.7558085655,27272.4875262301
26426.0438758728,25490.7493750749
26690.2755921161,27184.6983840953
27432.9044780404,27650.6364397312
26174.0923784616,27792.2778059412
27623.780883374,27282.2923860204
27173.4564828197,27192.9690006629
27423.0885941149,27591.8417767712
27286.5359660827,27645.3501864598
24509.3123145457,26425.9793527749
25882.5239461944,26915.76000193
28095.6790048322,27356.4570347317
26827.0102782612,28378.8938014916
27686.5402526154,26079.9936709084
26961.1839894889,26393.9670774428
27940.2434625992,27645.3501864598
27783.7417538163,29029.4521889318
27592.207195654,26915.7951103639
27340.1096130093,27078.080459089
26392.8829018097,27197.8483173776
25775.1890723964,28546.5358533141
25736.8940102155,28673.7147247029
26519.3723010608,29189.0450623203
28684.52616836,28121.6207958896
28339.7711689117,28637.5777125202
25439.2521822295,27940.2434625992
26337.6064422584,29324.4417824444
28644.6512971124,26927.3141068798
25945.9284499391,28049.3785240197
27446.4613173245,27681.5771974235
28750.6643208208,27272.4875262301
27432.9044780404,26686.6138967881
26417.6540790848,28261.2241775199
27024.868677619,28141.8406744596
27231.7371407219,28196.6474625713
26996.967715958,27030.1572274682
28866.5247313849,29238.415210871
24396.4680198414,26383.6089798053
28183.5383795508,27921.4097782976
29173.2254884601,27019.0062071664
26740.7721759881,28261.2241775199
27702.1533662392,27902.5297449877
26436.1717535641,27165.162696773
27544.2665055412,26010.7975388274
28042.5694836781,27600.5432450036
26993.5400104139,26897.0928176822
27492.1718137718,27798.3272586512
26773.4422532581,26854.8050001978
